Time,Flowrate,COD,NH4+NH3,NO3+NO2,TKN,Alkalinity,TSS
0.0,1000.0,315.0,25.0,30.0,40.0,6.0,400.0
3.5,822.8745190126017,366.85994471610115,24.170265006351862,26.594060814819812,37.89620100410924,6.637255172773885,405.567107465251
7.0,878.8511487880508,379.77041704523145,22.634661491665266,20.855755056340936,40.343154918427174,9.968695382504235,407.5176110344777
10.5,928.0740862866968,413.8243000046058,21.990692647298772,21.369249883695506,33.342339608158326,10.78232797996388,397.8182664490842
14.0,941.9686552041895,371.41045542950195,19.314859946466477,25.277328403338316,29.93950348321058,10.133708701189283,363.8387947963923
17.5,977.6447107814536,358.8127938225999,23.76097031993118,31.467377356016378,36.12314838068837,11.583372191963797,317.9700058372558
21.0,1086.967453320535,354.8255028024251,22.36052363271215,30.091013685152216,34.02230650457197,14.551635329668965,303.1514609522507
24.5,1168.866747461863,339.28167356198423,16.07107573510879,28.537888502854567,28.070196026697666,13.040706421902913,286.1306254338228
28.0,1020.8495305465938,345.2335484984455,20.1818320299543,28.3412076387726,37.089435383610606,17.057954277318977,300.185439296731
31.5,957.2420509515591,273.10446610823925,26.15393290234399,23.64438721979679,45.442976690603984,17.1077167426365,296.51134376918566
35.0,1002.4638576559067,313.8723108416088,28.348559600978245,23.29932506913917,46.550571752880145,18.24730842269718,283.483898420366
38.5,1197.2410450834327,294.070324757783,27.586246686036954,23.850424081498073,41.74967267803639,20.261543480541317,322.28416441131833
42.0,1068.2517462267288,260.09216471426805,28.02311653149734,17.019976985844405,36.22246093578029,18.606795939580753,310.00250653991316
45.5,1241.4251578032065,226.87879150909245,30.269190286844047,4.740260556223826,33.14155823533231,21.49697393950188,301.77915238795373
49.0,1275.1875651796706,253.07480211372453,21.671138955002977,2.9204559368412775,28.17303919199081,21.67285777252159,319.15189586665707
52.5,1346.854812817863,186.56826680422427,25.348036962805164,6.702060814023337,30.001039684825884,19.560664094646523,320.12000191706824
56.0,1240.1628904009642,218.83631873055234,24.617935456059637,11.054701024923233,35.73461697300908,15.861346248544322,294.55259147102504
59.5,1399.5591935451644,243.890173473882,19.01165828388361,15.309761950163978,29.828423683134304,14.127087615159171,297.04979463591786
63.0,1423.7254514467024,231.44522871394832,13.518062175310797,13.474858813210139,26.36009425993366,12.38807686528265,320.40259916732936
66.5,1402.349070497079,180.04004221178113,10.322886528450184,11.379211409119971,27.481684037244086,11.810580754416742,313.88398559283064
70.0,1331.93873313646,199.85117950873286,9.99165768471479,11.011747194956623,31.720665578308406,11.092568699663811,305.8295571295537
73.5,1469.7036982649522,220.05900774679074,12.421506483589308,10.652714568984175,33.18021481326834,12.106501461375375,276.9866988420027
77.0,1432.2967180796215,249.02353185386212,12.135050306227475,2.514192326404225,30.806818290453016,10.964191101597546,260.1863337190505
80.5,1365.5606697790397,258.59070819489733,14.72058510230247,5.2548419238576445,41.9809892074472,12.970943861177222,247.42728590819436
84.0,1260.6106266891077,249.29382557567683,18.929544985214093,3.661465405098028,45.860346502459876,16.397382894184247,247.62871137244792
87.5,1364.0980286472113,268.38223079417907,23.11569482497122,0.9022652532737712,55.49933356234588,15.111491231409282,245.9196383514289
91.0,1397.8159603648396,295.43527049442594,34.011236626444116,5.205109438030199,67.26343484601183,12.072853161908592,247.75971178152886
94.5,1409.516828758282,299.54637231698047,23.617815921059773,11.817743137225417,59.54557799405862,8.846514090120163,249.11010742298618
98.0,1412.4669887770497,302.2348807064942,27.141975690712968,14.384378436325576,65.01288626364203,10.825514463640499,257.4202664963657
101.5,1305.7406014875164,320.4926985297552,22.157822885337215,12.02128623911247,58.32692300050056,11.532502267559538,233.72486791889978
105.0,1402.416282165789,336.91010653835747,25.747186053764406,20.18410549492329,57.2773256691645,11.330356231452216,224.39013499136564
108.5,1517.1899764915804,322.321825805473,20.44420071918785,17.962785080777678,48.92037255956941,15.646844000653774,224.85504807934024
112.0,1394.2827147355977,326.06075197377635,22.469509472985113,19.787713907108795,54.41152821100239,16.58783305919578,242.39211778321499
115.5,1385.3801239122909,347.5633871412835,19.997712146087064,17.58509579251821,55.665152409847295,14.831255410935102,246.04048930681137
119.0,1494.6805965376664,336.1385853314328,14.08083744149152,12.052105755355266,48.87817280165914,12.892146878707567,241.89043104784366
122.5,1381.9382479201472,362.2925809301554,16.135915855588877,15.237020555730869,50.95406691358171,15.078535922429007,254.9580992112676
126.0,984.957980170427,368.9282035227347,9.860101511408182,12.717118654490077,51.76124193097266,16.160234444611746,257.6114863443234
129.5,737.0579075849845,380.28462499034885,11.199715713560666,19.98787146682308,54.90644117959216,19.36435611547937,258.9979667240637
133.0,825.4444078058696,353.1648485329235,15.18743896272857,26.807409371766614,56.28050830692885,17.225184126878904,272.3087743759646
136.5,981.2271477441875,363.0140304753745,16.942178484539443,29.938876900555496,58.4540055353926,15.750790591244995,283.045643577657
140.0,766.0675886901502,412.57073639900904,13.903467401860008,37.84708973624059,54.579280548814744,14.020401775171308,268.7420596793092
143.5,747.7077197533296,410.5484764592366,19.519537435443258,29.17853483532873,59.78214468603757,13.462949533882606,240.67811301459432
147.0,964.717251659776,402.46677143520344,21.348495386327293,23.97582949820857,64.19480007897096,11.462174387477676,229.79516689661074
150.5,1089.6969373848704,383.8059765705319,21.906567512961512,18.8748309711347,64.83937120437704,9.081791697513472,241.89131999625022
154.0,1168.5691938812222,371.4061778702966,20.55640454479039,13.50085431143401,68.22110367324527,8.05512379802093,227.28224125507285
157.5,1194.8294953217037,361.1555015909079,25.671766124832587,14.488901014880947,71.04039679307888,7.973475708676185,242.30732061002962
161.0,1122.8542023534776,400.3053867697229,28.53118212552544,22.770794401014257,74.24346587121269,3.7735324306059237,256.28240609716244
164.5,1400.0651461768257,322.7767306171565,28.092406771928356,18.814820077269154,77.34841054758076,7.017869866496103,275.867354331826
168.0,1336.0002683602252,322.3248515750805,25.667830022343423,12.498260027303152,74.84706990860276,8.794500456120067,272.28929916463807
171.5,1346.7809994613017,326.1253881831212,25.374170853883967,16.19840916620266,80.60449851343661,6.122930905259423,273.4151241183863
175.0,1552.5416996187967,313.2248439275232,20.36045159461641,17.102033010124778,73.27018316656915,5.022424640095973,286.437965101997
178.5,1780.5068518553724,338.32771206962144,24.393787293391615,16.815621450938806,76.222037759309,6.639673724213043,262.9593673577951
182.0,1477.3565625424835,342.3075901257695,22.95068107629961,17.16087004190788,69.02256617524566,4.756314269444756,278.64456162349063
185.5,1360.8125360131023,341.1643967044425,22.676658991426184,15.202067279106169,73.60571679963408,5.796778776296614,283.46067867113334
189.0,1503.4225796743874,345.67641174314474,22.389749785944307,15.783960010857403,76.62716209254528,6.378656771846179,282.8443247500513
192.5,1681.892785073005,341.60892762564004,25.69026877502407,12.217435781257818,77.06201734416103,7.392128966668097,267.07197545199097
196.0,1461.3408794929596,338.96066986414894,21.229517760893376,13.940240058798336,70.9657841177209,4.885432245998078,281.323297433095
199.5,1356.885451983345,318.0991410243402,18.10127915165863,2.9365436811640526,65.31957152592798,4.500927048308259,272.3813181098824
203.0,1388.9255393336432,330.0341683297282,14.418151073779255,8.303481252939534,57.387987888106274,4.233205720137365,300.56987671010086
206.5,1405.9180638894504,336.5047276271534,10.722440814774002,9.953095893467205,51.75745451138236,4.1538979995345855,308.89716675682314
210.0,1313.2993592454325,377.87825837907883,16.427233195364806,7.68412778495087,54.822067752057116,1.0258160484199126,301.7618982364852
213.5,1174.2896401016344,365.11915314604533,10.751066647335856,2.2369276715987265,51.11034824430848,2.0077508223216705,278.723024803621
217.0,1306.8285386556372,374.4146060881786,8.035028227508127,0.0,46.86306021456243,4.5561414031180405,295.932052742085
220.5,1623.1014392632821,340.8462178330821,16.20885879641176,2.014159281394985,55.7124082580911,3.9454279640074614,316.89129654692584
224.0,1533.7034979721361,334.56713356908585,13.08178347165938,1.649335672526126,52.10100011986229,4.139221206446807,299.3668436559555
227.5,1434.3470171892511,379.0816877279911,10.052257429108066,7.771743073597015,45.827574412317134,5.793584028408317,283.18128757574027
231.0,1246.4150154585398,391.2985451258257,12.935413662378426,1.5190282617828557,45.76535221612947,3.874238847363864,271.4139274591254
234.5,1220.0269360314383,375.48337875235353,9.426857621887624,0.872994977055123,38.37758783850679,1.1483120870319945,308.32682179607696
238.0,1216.119841770094,396.17891001263774,5.239725364073313,0.764474081558185,32.229556187475765,0.7516034128197029,304.8481932651104
241.5,1244.3726482510294,436.053018806558,2.389606173670205,1.2759244944588697,27.85221961995708,0.20048101021373718,302.9145139664336
245.0,1287.0333528492572,467.76603947082026,0.7795750643132384,1.5880777777765245,22.834114544052145,1.209316819060906,297.337370417457
248.5,1536.1749670559652,460.23758643633005,4.764754299828301,2.499700947085306,29.184380643733085,0.056726219938251145,286.55196497965073
252.0,1329.1069790394847,460.8533416702659,5.756732961337855,0.0,30.8694331735134,1.343961912361598,307.3836967492277
255.5,1268.6901177573318,448.03524926064017,7.705442810008013,2.8243304404685654,32.09897268922159,1.8652816841074895,325.3623728909512
259.0,1336.150175547772,487.63249153431957,3.2393102228186765,4.107969431413494,27.938858213328135,0.4927628028193704,326.2173305552512
262.5,1477.3101276805485,438.0114617255435,0.0,6.3094111683248,21.168204928022007,0.28655804888680414,327.9234631840944
266.0,1226.2311156331302,438.8204984501812,2.5593352865702412,6.577833127746974,22.58062278430716,4.033974505477054,329.9522327548643
269.5,1085.4816257287127,424.70252117809366,0.0,5.150767625560666,13.7975899581181,1.0897923410037231,329.5933497325207
273.0,1141.7521279492412,417.98897512614366,2.103866732620852,0.592511359325752,13.239128084935434,2.0809535248663895,298.8574392614663
276.5,1226.9126309097737,411.03888670469354,1.7067993942584616,2.8725433137946794,11.009470256712753,0.9695925304384841,312.14857071346614
280.0,962.2769498702824,406.95990768771446,2.2453608495634203,1.6033325598349781,9.315947050400922,2.255888618542075,319.58913443199447
283.5,773.7624892599371,387.5553303436909,3.8698543169868387,2.1179597297399573,13.87733862925697,4.659636569403239,328.39466495301747
287.0,813.0032381406036,354.1932300150065,5.251978161269991,0.32048545119799127,15.114777279114136,4.80852489096505,350.0731282249788
290.5,821.2442004720813,369.1386821814216,4.2324714605070115,0.0,12.956546663686783,3.341171790597211,352.6412435381131
294.0,567.1009325631578,411.8783255633224,6.00969731839384,3.48283524901102,14.94267120598435,7.388854819183236,359.5728434121525
297.5,566.23149651696,429.51784570120776,8.726009744579427,0.6641580424224914,19.218997243679354,10.342447639897841,352.45060568476185
301.0,827.4195236648092,365.7773756731238,6.5345415449093345,3.8269046371892803,14.908171960652673,8.619786361967625,360.7548464395575
304.5,1150.337950902279,368.6148291766267,0.0,4.00729520853487,6.920595617767728,10.739426683371391,363.8223280950056
308.0,952.9654098089584,351.23659952936947,4.9616127517837,9.507543596085249,8.604830854355624,12.440520733398996,355.6545416528463
311.5,700.3247522094135,342.9637984422717,8.720592138823262,16.95147638971149,9.88002802944199,14.996137743407218,342.64772603912104
315.0,776.0033922346797,379.3930599328851,3.7877039661146306,11.984644530754762,4.899398569857682,12.87570974894576,355.3091900995097
318.5,918.9407909615858,438.7692062355169,5.052411890807482,13.206119054951097,8.163841192949963,11.414894946817206,358.7213464934257
322.0,854.9315047912532,429.6301964787825,7.054304653091335,13.358278227701735,9.334309442960818,6.019584365260167,353.36331178959773
325.5,872.0719680112793,385.52015813995774,10.934113008411801,14.114312037780245,13.760975118269915,8.94939089345221,350.3989780238808
329.0,831.0788635582634,403.3086513560866,5.485846527959544,12.40644600534408,6.335644751265448,9.970691557416512,314.6071255966727
332.5,1031.445571652215,413.63318204987144,11.674522012058208,17.67783051733323,12.824950731404478,8.80640469578258,320.02489957399746
336.0,937.3965735304797,361.12888460528086,18.13913156895193,12.25181502437881,18.564765253520616,10.48472094939408,313.38745952568985
339.5,1000.8602442248534,374.81916700522873,22.574701079371085,3.8601041655221495,23.70958572874075,8.425475650382516,292.9677354947461
343.0,1157.9276753628162,393.89419051253213,23.77220968727181,0.0,28.556845236577725,6.393038658481166,303.0230286555241
346.5,1283.9003484579011,407.55314434607743,28.64267318833137,0.8022567313596233,35.14674093090453,7.42164234005966,285.46854941752537
350.0,1259.1556495526297,424.32749227888047,32.24164301655148,2.0580399381693244,35.98938424469724,9.682879557543334,296.9048151656764
353.5,1029.1916217492105,427.88095367078535,27.86664787954167,1.4645771788609476,35.36995000692176,9.236545051477076,287.8928368388438
357.0,1040.2428585400673,393.1467484237209,23.11115447864769,1.396427006944867,28.807176777382594,12.07161450546723,296.14471006217053
360.5,1007.835028087233,349.2944274797982,29.512211276785354,5.57389308781137,34.08794566610338,11.577067188007263,310.4968592957646
364.0,802.1546727855776,360.3789264870152,28.046045763187994,5.298241172935234,31.38201249680082,10.458453024469447,301.17729428288766
