Time,Flowrate,COD,NH4+NH3,NO3+NO2,TKN,Alkalinity,TSS
0.0,1000.0,315.0,25.0,30.0,40.0,6.0,400.0
3.5,822.8745190126017,366.85994471610115,24.170265006351862,26.594060814819812,37.89620100410924,6.637255172773885,405.567107465251
7.0,878.8511487880508,379.77041704523145,22.634661491665266,20.855755056340936,40.343154918427174,9.968695382504235,407.5176110344777
10.5,928.0740862866968,413.8243000046058,21.990692647298772,21.369249883695506,33.342339608158326,10.78232797996388,397.8182664490842
14.0,941.9686552041895,371.41045542950195,19.314859946466477,25.277328403338316,29.93950348321058,10.133708701189283,363.8387947963923
17.5,977.6447107814536,358.8127938225999,23.76097031993118,31.467377356016378,36.12314838068837,11.583372191963797,317.9700058372558
21.0,1086.967453320535,354.8255028024251,22.36052363271215,30.091013685152216,34.02230650457197,14.551635329668965,303.1514609522507
24.5,1168.866747461863,339.28167356198423,16.07107573510879,28.537888502854567,28.070196026697666,13.040706421902913,286.1306254338228
28.0,1020.8495305465938,345.2335484984455,20.1818320299543,28.3412076387726,37.089435383610606,17.057954277318977,300.185439296731
31.5,957.2420509515591,273.10446610823925,26.15393290234399,23.64438721979679,45.442976690603984,17.1077167426365,296.51134376918566
35.0,1002.4638576559067,313.8723108416088,28.348559600978245,23.29932506913917,46.550571752880145,18.24730842269718,283.483898420366
38.5,1197.2410450834327,294.070324757783,27.586246686036954,23.850424081498073,41.74967267803639,20.261543480541317,322.28416441131833
42.0,1068.2517462267288,260.09216471426805,28.02311653149734,17.019976985844405,36.22246093578029,18.606795939580753,310.00250653991316
45.5,1241.4251578032065,226.87879150909245,30.269190286844047,4.740260556223826,33.14155823533231,21.49697393950188,301.77915238795373
49.0,1275.1875651796706,253.07480211372453,21.671138955002977,2.9204559368412775,28.17303919199081,21.67285777252159,319.15189586665707
52.5,1346.854812817863,186.56826680422427,25.348036962805164,6.702060814023337,30.001039684825884,19.560664094646523,320.12000191706824
56.0,1240.1628904009642,218.83631873055234,24.617935456059637,11.054701024923233,35.73461697300908,15.861346248544322,294.55259147102504
59.5,1399.5591935451644,243.890173473882,19.01165828388361,15.309761950163978,29.828423683134304,14.127087615159171,297.04979463591786
63.0,1423.7254514467024,231.44522871394832,13.518062175310797,13.474858813210139,26.36009425993366,12.38807686528265,320.40259916732936
66.5,1402.349070497079,180.04004221178113,10.322886528450184,11.379211409119971,27.481684037244086,11.810580754416742,313.88398559283064
70.0,1331.93873313646,199.85117950873286,9.99165768471479,11.011747194956623,31.720665578308406,11.092568699663811,305.8295571295537
73.5,1469.7036982649522,220.05900774679074,12.421506483589308,10.652714568984175,33.18021481326834,12.106501461375375,276.9866988420027
77.0,1432.2967180796215,249.02353185386212,12.135050306227475,2.514192326404225,30.806818290453016,10.964191101597546,260.1863337190505
80.5,1365.5606697790397,258.59070819489733,14.72058510230247,5.2548419238576445,41.9809892074472,12.970943861177222,247.42728590819436
84.0,1260.6106266891077,249.29382557567683,18.929544985214093,3.661465405098028,45.860346502459876,16.397382894184247,247.62871137244792
87.5,1364.0980286472113,268.38223079417907,23.11569482497122,0.9022652532737712,55.49933356234588,15.111491231409282,245.9196383514289
91.0,1397.8159603648396,295.43527049442594,34.011236626444116,5.205109438030199,67.26343484601183,12.072853161908592,247.75971178152886
94.5,1409.516828758282,299.54637231698047,23.617815921059773,11.817743137225417,59.54557799405862,8.846514090120163,249.11010742298618
98.0,1412.4669887770497,302.2348807064942,27.141975690712968,14.384378436325576,65.01288626364203,10.825514463640499,257.4202664963657
101.5,1305.7406014875164,320.4926985297552,22.157822885337215,12.02128623911247,58.32692300050056,11.532502267559538,233.72486791889978
105.0,1402.416282165789,336.91010653835747,25.747186053764406,20.18410549492329,57.2773256691645,11.330356231452216,224.39013499136564
108.5,1517.1899764915804,322.321825805473,20.44420071918785,17.962785080777678,48.92037255956941,15.646844000653774,224.85504807934024
112.0,1394.2827147355977,326.06075197377635,22.469509472985113,19.787713907108795,54.41152821100239,16.58783305919578,242.39211778321499
115.5,1385.3801239122909,347.5633871412835,19.997712146087064,17.58509579251821,55.665152409847295,14.831255410935102,246.04048930681137
119.0,1494.6805965376664,336.1385853314328,14.08083744149152,12.052105755355266,48.87817280165914,12.892146878707567,241.89043104784366
122.5,1381.9382479201472,362.2925809301554,16.135915855588877,15.237020555730869,50.95406691358171,15.078535922429007,254.9580992112676
126.0,984.957980170427,368.9282035227347,9.860101511408182,12.717118654490077,51.76124193097266,16.160234444611746,257.6114863443234
129.5,737.0579075849845,380.28462499034885,11.199715713560666,19.98787146682308,54.90644117959216,19.36435611547937,258.9979667240637
133.0,825.4444078058696,353.1648485329235,15.18743896272857,26.807409371766614,56.28050830692885,17.225184126878904,272.3087743759646
136.5,981.2271477441875,363.0140304753745,16.942178484539443,29.938876900555496,58.4540055353926,15.750790591244995,283.045643577657
140.0,766.0675886901502,412.57073639900904,13.903467401860008,37.84708973624059,54.579280548814744,14.020401775171308,268.7420596793092
143.5,747.7077197533296,410.5484764592366,19.519537435443258,29.17853483532873,59.78214468603757,13.462949533882606,240.67811301459432
147.0,964.717251659776,402.46677143520344,21.348495386327293,23.97582949820857,64.19480007897096,11.462174387477676,229.79516689661074
150.5,1089.6969373848704,383.8059765705319,21.906567512961512,18.8748309711347,64.83937120437704,9.081791697513472,241.89131999625022
154.0,1168.5691938812222,371.4061778702966,20.55640454479039,13.50085431143401,68.22110367324527,8.05512379802093,227.28224125507285
157.5,1194.8294953217037,361.1555015909079,25.671766124832587,14.488901014880947,71.04039679307888,7.973475708676185,242.30732061002962
161.0,1122.8542023534776,400.3053867697229,28.53118212552544,22.770794401014257,74.24346587121269,3.7735324306059237,256.28240609716244
164.5,1400.0651461768257,322.7767306171565,28.092406771928356,18.814820077269154,77.34841054758076,7.017869866496103,275.867354331826
168.0,1336.0002683602252,322.3248515750805,25.667830022343423,12.498260027303152,74.84706990860276,8.794500456120067,272.28929916463807
171.5,1346.7809994613017,326.1253881831212,25.374170853883967,16.19840916620266,80.60449851343661,6.122930905259423,273.4151241183863
175.0,1552.5416996187967,313.2248439275232,20.36045159461641,17.102033010124778,73.27018316656915,5.022424640095973,286.437965101997
178.5,1780.5068518553724,338.32771206962144,24.393787293391615,16.815621450938806,76.222037759309,6.639673724213043,262.9593673577951
